Index,Sampling_date,Ref_lab,VialCodi,Exp,Plot,Chamber_opacity,Year,Month,Day,Tr1,Tr2,Rep,chamber number,Sampler,Code,Water_level_cm,Temp_soil,Rice_cover_prop,Env_temp_initial,Env_temp_final,Sample_time,Sample_hour,Sample_time_min ,CCH4_ppm,CCO2_ppm,NN2O_ppm,Chamber_temp
225,2023-07-14,P07_T0_14-07-23,,CER,P07,TRA,2023,7,14,MSD,,3,7,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:14_M:7_Y:2023,14,27.7,0.9,28.5,28.5,T0,9:40:05,0,1.3575,115.6322,0.4579,32.4
226,2023-07-14,P07_T1_14-07-23,,CER,P07,TRA,2023,7,14,MSD,,3,7,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:14_M:7_Y:2023,14,27.7,0.9,28.5,28.5,T1,9:50:05,10,1.3575,48.9138,0.4897,34.5
227,2023-07-14,P07_T2_14-07-23,,CER,P07,TRA,2023,7,14,MSD,,3,7,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:14_M:7_Y:2023,14,27.7,0.9,28.5,28.5,T2,10:00:05,20,1.4325,21.0329,0.4516,34.1
228,2023-07-14,P07_T3_14-07-23,,CER,P07,TRA,2023,7,14,MSD,,3,7,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:14_M:7_Y:2023,14,27.7,0.9,28.5,28.5,T3,10:10:05,30,1.5075,10.9567,0.4325,34
229,2023-07-14,P06_T0_14-07-23,,CER,P06,TRA,2023,7,14,CON,,2,4,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:14_M:7_Y:2023,11,27.3,0.8,28,29,T0,10:19:40,0,1.4325,126.491,0.4897,31.8
230,2023-07-14,P06_T1_14-07-23,,CER,P06,TRA,2023,7,14,CON,,2,4,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:14_M:7_Y:2023,11,27.3,0.8,28,29,T1,10:29:40,10,2.2575,42.7506,0.5279,35
231,2023-07-14,P06_T2_14-07-23,,CER,P06,TRA,2023,7,14,CON,,2,4,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:14_M:7_Y:2023,11,27.3,0.8,28,29,T2,10:39:40,20,3.1575,10.3697,0.4452,35.3
232,2023-07-14,P06_T3_14-07-23,,CER,P06,TRA,2023,7,14,CON,,2,4,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:14_M:7_Y:2023,11,27.3,0.8,28,29,T3,10:49:40,30,4.2075,21.0329,0.4706,35.3
233,2023-07-14,P08_T0_14-07-23,,CER,P08,TRA,2023,7,14,CON,,3,7,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:14_M:7_Y:2023,10.5,27.5,0.7,28,29,T0,10:19:40,0,1.4325,108.5886,0.4516,31.4
234,2023-07-14,P08_T1_14-07-23,,CER,P08,TRA,2023,7,14,CON,,3,7,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:14_M:7_Y:2023,10.5,27.5,0.7,28,29,T1,10:29:40,10,2.9325,71.4141,0.477,34.1
235,2023-07-14,P08_T2_14-07-23,,CER,P08,TRA,2023,7,14,CON,,3,7,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:14_M:7_Y:2023,10.5,27.5,0.7,28,29,T2,10:39:40,20,4.5825,54.7834,0.4579,34.2
236,2023-07-14,P08_T3_14-07-23,,CER,P08,TRA,2023,7,14,CON,,3,7,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:14_M:7_Y:2023,10.5,27.5,0.7,28,29,T3,10:49:40,30,6.5325,21.9134,0.3943,34.3
237,2023-07-14,P09_T0_14-07-23,,CER,P09,TRA,2023,7,14,AWD,,3,1,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:14_M:7_Y:2023,9,27.5,0.7,28,29,T0,10:22:40,0,1.2825,104.0885,0.4261,32.1
238,2023-07-14,P09_T1_14-07-23,,CER,P09,TRA,2023,7,14,AWD,,3,1,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:14_M:7_Y:2023,9,27.5,0.7,28,29,T1,10:32:40,10,1.3575,40.0115,0.4198,36.1
239,2023-07-14,P09_T2_14-07-23,,CER,P09,TRA,2023,7,14,AWD,,3,1,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:14_M:7_Y:2023,9,27.5,0.7,28,29,T2,10:42:40,20,1.4325,28.4678,0.4388,36.4
240,2023-07-14,P09_T3_14-07-23,,CER,P09,TRA,2023,7,14,AWD,,3,1,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:14_M:7_Y:2023,9,27.5,0.7,28,29,T3,10:52:40,30,1.5075,21.2286,0.4452,36.3
241,2023-07-18,P01_T0_18-07-23,,CER,P01,TRA,2023,7,18,AWD,,1,6,,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:18_M:7_Y:2023,10,27.4,0.6,30,33,T0,9:20:00,0,1.7325,103.795,1.0494,28.4
242,2023-07-18,P01_T1_18-07-23,,CER,P01,TRA,2023,7,18,AWD,,1,6,,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:18_M:7_Y:2023,10,27.4,0.6,30,33,T1,9:30:00,10,1.2825,60.7509,1.5646,31.2
243,2023-07-18,P01_T2_18-07-23,,CER,P01,TRA,2023,7,18,AWD,,1,6,,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:18_M:7_Y:2023,10,27.4,0.6,30,33,T2,9:40:00,20,1.2825,48.9138,1.0176,32.2
244,2023-07-18,P01_T3_18-07-23,,CER,P01,TRA,2023,7,18,AWD,,1,6,,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:18_M:7_Y:2023,10,27.4,0.6,30,33,T3,9:50:00,30,1.3575,29.3483,1.0367,33.1
245,2023-07-18,P03_T0_18-07-23,,CER,P03,TRA,2023,7,18,CON,,1,1,,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:18_M:7_Y:2023,12.5,27.8,0.5,30,33,T0,9:20:00,0,1.2075,111.9147,0.9222,27
246,2023-07-18,P03_T1_18-07-23,,CER,P03,TRA,2023,7,18,CON,,1,1,,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:18_M:7_Y:2023,12.5,27.8,0.5,30,33,T1,9:30:00,10,2.9325,78.5555,0.865,29.4
247,2023-07-18,P03_T2_18-07-23,,CER,P03,TRA,2023,7,18,CON,,1,1,,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:18_M:7_Y:2023,12.5,27.8,0.5,30,33,T2,9:40:00,20,3.9825,39.131,1.4374,30.4
248,2023-07-18,P03_T3_18-07-23,,CER,P03,TRA,2023,7,18,CON,,1,1,,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:18_M:7_Y:2023,12.5,27.8,0.5,30,33,T3,9:50:00,30,5.2575,29.3483,0.8077,31.6
249,2023-07-18,P02_T0_18-07-23,,CER,P02,TRA,2023,7,18,MSD,,1,4,,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:18_M:7_Y:2023,10,27.1,0.5,30,33,T0,9:22:20,0,1.2075,117.3931,0.9985,29.5
250,2023-07-18,P02_T1_18-07-23,,CER,P02,TRA,2023,7,18,MSD,,1,4,,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:18_M:7_Y:2023,10,27.1,0.5,30,33,T1,9:32:20,10,1.2825,48.9138,0.9985,31.6
251,2023-07-18,P02_T2_18-07-23,,CER,P02,TRA,2023,7,18,MSD,,1,4,,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:18_M:7_Y:2023,10,27.1,0.5,30,33,T2,9:42:20,20,1.2825,39.131,1.0112,32.3
252,2023-07-18,P02_T3_18-07-23,,CER,P02,TRA,2023,7,18,MSD,,1,4,,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:18_M:7_Y:2023,10,27.1,0.5,30,33,T3,9:52:20,30,1.3575,29.3483,0.9476,33.8
253,2023-07-18,P04_T0_18-07-23,,CER,P04,TRA,2023,7,18,MSD,,2,2,,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:18_M:7_Y:2023,16.5,27.8,0.8,30,33,T0,9:22:20,0,1.2825,115.8278,0.9286,28.7
254,2023-07-18,P04_T1_18-07-23,,CER,P04,TRA,2023,7,18,MSD,,2,2,,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:18_M:7_Y:2023,16.5,27.8,0.8,30,33,T1,9:32:20,10,1.3575,63.3923,1.0112,31.1
255,2023-07-18,P04_T2_18-07-23,,CER,P04,TRA,2023,7,18,MSD,,2,2,,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:18_M:7_Y:2023,16.5,27.8,0.8,30,33,T2,9:42:20,20,1.4325,49.7942,0.8332,31.8
256,2023-07-18,P04_T3_18-07-23,,CER,P04,TRA,2023,7,18,MSD,,2,2,,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:18_M:7_Y:2023,16.5,27.8,0.8,30,33,T3,9:52:20,30,1.5075,39.131,0.7568,31.9
257,2023-07-18,P05_T0_18-07-23,,CER,P05,TRA,2023,7,18,AWD,,2,7,,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:18_M:7_Y:2023,14,27.4,0.8,30,33,T0,9:24:40,0,1.2825,113.7734,0.7759,29
258,2023-07-18,P05_T1_18-07-23,,CER,P05,TRA,2023,7,18,AWD,,2,7,,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:18_M:7_Y:2023,14,27.4,0.8,30,33,T1,9:34:40,10,1.5825,81.1969,0.8141,31.4
259,2023-07-18,P05_T2_18-07-23,,CER,P05,TRA,2023,7,18,AWD,,2,7,,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:18_M:7_Y:2023,14,27.4,0.8,30,33,T2,9:44:40,20,1.9575,48.9138,0.795,32.6
260,2023-07-18,P05_T3_18-07-23,,CER,P05,TRA,2023,7,18,AWD,,2,7,,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:18_M:7_Y:2023,14,27.4,0.8,30,33,T3,9:54:40,30,2.3325,21.2286,0.8395,33.4
261,2023-07-18,P07_T0_18-07-23,,CER,P07,TRA,2023,7,18,MSD,,3,3,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:18_M:7_Y:2023,12,27.5,0.8,30,33,T0,9:24:40,0,1.2825,98.5123,0.7378,29.4
262,2023-07-18,P07_T1_18-07-23,,CER,P07,TRA,2023,7,18,MSD,,3,3,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:18_M:7_Y:2023,12,27.5,0.8,30,33,T1,9:34:40,10,1.2075,68.5771,0.7378,31.6
263,2023-07-18,P07_T2_18-07-23,,CER,P07,TRA,2023,7,18,MSD,,3,3,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:18_M:7_Y:2023,12,27.5,0.8,30,33,T2,9:44:40,20,1.2825,44.1202,0.7187,32.7
264,2023-07-18,P07_T3_18-07-23,,CER,P07,TRA,2023,7,18,MSD,,3,3,,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:18_M:7_Y:2023,12,27.5,0.8,30,33,T3,9:54:40,30,1.2825,23.3808,0.706,34.5
265,2023-07-18,P06_T0_18-07-23,,CER,P06,TRA,2023,7,18,CON,,2,7,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:18_M:7_Y:2023,12,27.3,0.8,33,36,T0,10:11:20,0,1.4325,89.3166,1.043,31.8
266,2023-07-18,P06_T1_18-07-23,,CER,P06,TRA,2023,7,18,CON,,2,7,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:18_M:7_Y:2023,12,27.3,0.8,33,36,T1,10:21:20,10,3.0075,54.6856,1.0367,32.9
267,2023-07-18,P06_T2_18-07-23,,CER,P06,TRA,2023,7,18,CON,,2,7,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:18_M:7_Y:2023,12,27.3,0.8,33,36,T2,10:31:20,20,4.5825,19.5655,0.9922,35.9
268,2023-07-18,P06_T3_18-07-23,,CER,P06,TRA,2023,7,18,CON,,2,7,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:18_M:7_Y:2023,12,27.3,0.8,33,36,T3,10:41:20,30,6.2325,18.2938,1.1639,33.3
269,2023-07-18,P08_T0_18-07-23,,CER,P08,TRA,2023,7,18,CON,,3,3,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:18_M:7_Y:2023,11,27.1,0.6,30,33,T0,10:11:20,0,1.5075,106.5342,0.7441,32.2
270,2023-07-18,P08_T1_18-07-23,,CER,P08,TRA,2023,7,18,CON,,3,3,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:18_M:7_Y:2023,11,27.1,0.6,30,33,T1,10:21:20,10,3.0075,49.9899,0.6805,33.1
271,2023-07-18,P08_T2_18-07-23,,CER,P08,TRA,2023,7,18,CON,,3,3,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:18_M:7_Y:2023,11,27.1,0.6,30,33,T2,10:31:20,20,5.1075,30.9135,0.6932,36.2
272,2023-07-18,P08_T3_18-07-23,,CER,P08,TRA,2023,7,18,CON,,3,3,,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:18_M:7_Y:2023,11,27.1,0.6,30,33,T3,10:41:20,30,6.9825,17.5111,1.2656,33.5
273,2023-07-18,P09_T0_18-07-23,,CER,P09,TRA,2023,7,18,AWD,,3,4,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:18_M:7_Y:2023,8,27.4,0.7,33,36,T0,10:13:00,0,1.4325,118.567,0.7314,33.4
274,2023-07-18,P09_T1_18-07-23,,CER,P09,TRA,2023,7,18,AWD,,3,4,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:18_M:7_Y:2023,8,27.4,0.7,33,36,T1,10:23:00,10,1.2825,65.6423,0.6996,34.1
275,2023-07-18,P09_T2_18-07-23,,CER,P09,TRA,2023,7,18,AWD,,3,4,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:18_M:7_Y:2023,8,27.4,0.7,33,36,T2,10:33:00,20,1.3575,48.9138,0.706,37.7
276,2023-07-18,P09_T3_18-07-23,,CER,P09,TRA,2023,7,18,AWD,,3,4,,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:18_M:7_Y:2023,8,27.4,0.7,33,36,T3,10:43:00,30,1.4325,19.5655,0.6742,35.6
277,2023-07-26,P01_T0_26-07-23,,CER,P01,TRA,2023,7,26,AWD,,1,1,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:26_M:7_Y:2023,4,,0.7,24,25,T0,9:17:00,0,1.2075,89.8057,1.6472,26.6
278,2023-07-26,P01_T1_26-07-23,,CER,P01,TRA,2023,7,26,AWD,,1,1,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:26_M:7_Y:2023,4,,0.7,24,25,T1,9:27:00,10,1.2825,41.8702,0.795,33.2
279,2023-07-26,P01_T2_26-07-23,,CER,P01,TRA,2023,7,26,AWD,,1,1,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:26_M:7_Y:2023,4,,0.7,24,25,T2,9:37:00,20,1.2825,26.2178,1.1575,34
280,2023-07-26,P01_T3_26-07-23,,CER,P01,TRA,2023,7,26,AWD,,1,1,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:26_M:7_Y:2023,4,,0.7,24,25,T3,9:47:00,30,1.3575,9.7828,0.7314,34.1
281,2023-07-26,P03_T0_26-07-23,,CER,P03,TRA,2023,7,26,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:26_M:7_Y:2023,9,,0.8,24,25,T0,9:19:40,0,1.5825,82.5665,0.7123,27.7
282,2023-07-26,P03_T1_26-07-23,,CER,P03,TRA,2023,7,26,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:26_M:7_Y:2023,9,,0.8,24,25,T1,9:29:40,10,3.9825,48.7181,0.7632,31.2
283,2023-07-26,P03_T2_26-07-23,,CER,P03,TRA,2023,7,26,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:26_M:7_Y:2023,9,,0.8,24,25,T2,9:39:40,20,6.5325,29.3483,0.7378,32.6
284,2023-07-26,P03_T3_26-07-23,,CER,P03,TRA,2023,7,26,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:26_M:7_Y:2023,9,,0.8,24,25,T3,9:49:40,30,9.3825,35.1201,0.7378,32.1
285,2023-07-26,P02_T0_26-07-23,,CER,P02,TRA,2023,7,26,MSD,,1,2,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:26_M:7_Y:2023,10,,0.8,24,25,T0,9:17:00,0,1.2075,113.5778,0.9095,29
286,2023-07-26,P02_T1_26-07-23,,CER,P02,TRA,2023,7,26,MSD,,1,2,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:26_M:7_Y:2023,10,,0.8,24,25,T1,9:27:00,10,1.2825,93.034,0.6996,29.5
287,2023-07-26,P02_T2_26-07-23,,CER,P02,TRA,2023,7,26,MSD,,1,2,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:26_M:7_Y:2023,10,,0.8,24,25,T2,9:37:00,20,1.3575,38.4462,0.7505,30
288,2023-07-26,P02_T3_26-07-23,,CER,P02,TRA,2023,7,26,MSD,,1,2,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:26_M:7_Y:2023,10,,0.8,24,25,T3,9:47:00,30,1.4325,32.8701,0.7187,30.5
289,2023-07-26,P04_T0_26-07-23,,CER,P04,TRA,2023,7,26,MSD,,2,3,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:26_M:7_Y:2023,14,,0.8,24,25,T0,9:19:40,0,1.2825,109.5669,0.6614,28.1
290,2023-07-26,P04_T1_26-07-23,,CER,P04,TRA,2023,7,26,MSD,,2,3,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:26_M:7_Y:2023,14,,0.8,24,25,T1,9:29:40,10,1.3575,64.5662,0.6296,28.9
291,2023-07-26,P04_T2_26-07-23,,CER,P04,TRA,2023,7,26,MSD,,2,3,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:26_M:7_Y:2023,14,,0.8,24,25,T2,9:39:40,20,1.5075,37.9571,0.6551,29.4
292,2023-07-26,P04_T3_26-07-23,,CER,P04,TRA,2023,7,26,MSD,,2,3,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:26_M:7_Y:2023,14,,0.8,24,25,T3,9:49:40,30,1.7325,30.5222,0.6551,29
293,2023-07-26,P05_T0_26-07-23,,CER,P05,TRA,2023,7,26,AWD,,2,7,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:26_M:7_Y:2023,8,,0.8,24,25,T0,9:23:00,0,1.2825,98.4145,0.7314,27.9
294,2023-07-26,P05_T1_26-07-23,,CER,P05,TRA,2023,7,26,AWD,,2,7,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:26_M:7_Y:2023,8,,0.8,24,25,T1,9:33:00,10,2.1825,71.2185,0.7823,31.6
295,2023-07-26,P05_T2_26-07-23,,CER,P05,TRA,2023,7,26,AWD,,2,7,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:26_M:7_Y:2023,8,,0.8,24,25,T2,9:43:00,20,3.1575,47.642,0.6678,31.9
296,2023-07-26,P05_T3_26-07-23,,CER,P05,TRA,2023,7,26,AWD,,2,7,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:26_M:7_Y:2023,8,,0.8,24,25,T3,9:53:00,30,4.2075,11.2502,1.342,31.8
297,2023-07-26,P07_T0_26-07-23,,CER,P07,TRA,2023,7,26,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:26_M:7_Y:2023,10,,0.8,25,27,T0,10:04:30,0,1.4325,106.7299,0.6932,28.8
298,2023-07-26,P07_T1_26-07-23,,CER,P07,TRA,2023,7,26,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:26_M:7_Y:2023,10,,0.8,25,27,T1,10:14:30,10,1.2825,56.8378,0.6869,33.1
299,2023-07-26,P07_T2_26-07-23,,CER,P07,TRA,2023,7,26,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:26_M:7_Y:2023,10,,0.8,25,27,T2,10:24:30,20,1.3575,34.1418,0.6551,32.7
300,2023-07-26,P07_T3_26-07-23,,CER,P07,TRA,2023,7,26,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:26_M:7_Y:2023,10,,0.8,25,27,T3,10:34:30,30,1.2825,7.6305,0.5915,33.3
301,2023-07-26,P06_T0_26-07-23,,CER,P06,TRA,2023,7,26,CON,,2,4,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:26_M:7_Y:2023,13,,0.7,24,25,T0,9:23:00,0,1.2825,105.3603,0.6805,29.2
302,2023-07-26,P06_T1_26-07-23,,CER,P06,TRA,2023,7,26,CON,,2,4,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:26_M:7_Y:2023,13,,0.7,24,25,T1,9:33:00,10,3.3825,50.8703,0.6996,28.7
303,2023-07-26,P06_T2_26-07-23,,CER,P06,TRA,2023,7,26,CON,,2,4,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:26_M:7_Y:2023,13,,0.7,24,25,T2,9:43:00,20,5.1825,38.1527,0.6487,29.2
304,2023-07-26,P06_T3_26-07-23,,CER,P06,TRA,2023,7,26,CON,,2,4,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:26_M:7_Y:2023,13,,0.7,24,25,T3,9:53:00,30,7.2825,2.837,1.6409,29.3
305,2023-07-26,P08_T0_26-07-23,,CER,P08,TRA,2023,7,26,CON,,3,4,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:26_M:7_Y:2023,11,,,25,,T0,10:04:30,0,3.2325,82.8599,0.7123,28.8
306,2023-07-26,P08_T1_26-07-23,,CER,P08,TRA,2023,7,26,CON,,3,4,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:26_M:7_Y:2023,11,,,25,,T1,10:14:30,10,4.8825,44.6094,0.725,31.1
307,2023-07-26,P08_T2_26-07-23,,CER,P08,TRA,2023,7,26,CON,,3,4,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:26_M:7_Y:2023,11,,,25,,T2,10:24:30,20,6.6825,35.8049,0.6169,31.2
308,2023-07-26,P08_T3_26-07-23,,CER,P08,TRA,2023,7,26,CON,,3,4,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:26_M:7_Y:2023,11,,,25,,T3,10:34:30,30,8.7825,28.5656,0.5788,30.9
309,2023-07-26,P09_T0_26-07-23,,CER,P09,TRA,2023,7,26,AWD,,3,7,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:26_M:7_Y:2023,0,,0.8,25,27,T0,10:06:45,0,1.3575,99.295,0.7187,30.2
310,2023-07-26,P09_T1_26-07-23,,CER,P09,TRA,2023,7,26,AWD,,3,7,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:26_M:7_Y:2023,0,,0.8,25,27,T1,10:16:45,10,1.4325,76.3055,0.6742,32.2
311,2023-07-26,P09_T2_26-07-23,,CER,P09,TRA,2023,7,26,AWD,,3,7,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:26_M:7_Y:2023,0,,0.8,25,27,T2,10:26:45,20,1.2825,69.2619,0.725,31.6
312,2023-07-26,P09_T3_26-07-23,,CER,P09,TRA,2023,7,26,AWD,,3,7,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:26_M:7_Y:2023,0,,0.8,25,27,T3,10:36:45,30,1.3575,61.1422,0.6233,32.7
313,2023-08-01,P01_T0_01-08-23,,CER,P01,TRA,2023,8,1,AWD,,1,1,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:1_M:8_Y:2023,10,27.8,0.5,30,32,T0,10:30:35,0,1.3575,86.3817,0.6551,34.9
314,2023-08-01,P01_T1_01-08-23,,CER,P01,TRA,2023,8,1,AWD,,1,1,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:1_M:8_Y:2023,10,27.8,0.5,30,32,T1,10:40:35,10,1.2825,72.9794,0.5978,37.6
315,2023-08-01,P01_T2_01-08-23,,CER,P01,TRA,2023,8,1,AWD,,1,1,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:1_M:8_Y:2023,10,27.8,0.5,30,32,T2,10:50:35,20,1.3575,10.0762,1.2593,38.9
316,2023-08-01,P01_T3_01-08-23,,CER,P01,TRA,2023,8,1,AWD,,1,1,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:1_M:8_Y:2023,10,27.8,0.5,30,32,T3,11:00:35,30,1.4325,9.7828,1.1066,39.4
317,2023-08-01,P03_T0_01-08-23,,CER,P03,TRA,2023,8,1,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:1_M:8_Y:2023,9,27.3,0.8,30,32,T0,10:33:42,0,1.4325,79.3381,1.4183,37.6
318,2023-08-01,P03_T1_01-08-23,,CER,P03,TRA,2023,8,1,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:1_M:8_Y:2023,9,27.3,0.8,30,32,T1,10:43:42,10,8.0325,84.3273,0.6487,44.1
319,2023-08-01,P03_T2_01-08-23,,CER,P03,TRA,2023,8,1,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:1_M:8_Y:2023,9,27.3,0.8,30,32,T2,10:53:42,20,9.3075,62.0227,0.5724,45.1
320,2023-08-01,P03_T3_01-08-23,,CER,P03,TRA,2023,8,1,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:1_M:8_Y:2023,9,27.3,0.8,30,32,T3,11:03:42,30,11.9325,61.24,0.6996,45.6
321,2023-08-01,P02_T0_01-08-23,,CER,P02,TRA,2023,8,1,MSD,,1,6,LLM,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:1_M:8_Y:2023,10,28.2,0.7,30,32,T0,10:30:35,0,1.3575,115.2409,1.043,33
322,2023-08-01,P02_T1_01-08-23,,CER,P02,TRA,2023,8,1,MSD,,1,6,LLM,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:1_M:8_Y:2023,10,28.2,0.7,30,32,T1,10:40:35,10,1.5075,73.0772,0.725,34.5
323,2023-08-01,P02_T2_01-08-23,,CER,P02,TRA,2023,8,1,MSD,,1,6,LLM,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:1_M:8_Y:2023,10,28.2,0.7,30,32,T2,10:50:35,20,1.6575,10.761,1.3483,34.7
324,2023-08-01,P02_T3_01-08-23,,CER,P02,TRA,2023,8,1,MSD,,1,6,LLM,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:1_M:8_Y:2023,10,28.2,0.7,30,32,T3,11:00:35,30,1.8825,12.4241,0.7823,35.2
